F_O2_entrada_kmol_h;m_biogas_entrada_kg_h;m_oxigenio_entrada_kg_h;m_agua_vapor_entrada_kg_h;P_entrada_biogas_bar;T_entrada_biogas_C;P_entrada_oxigenio_bar;T_entrada_oxigenio_C;P_entrada_agua_bar;T_entrada_agua_C;T_vapor_necessaria_C;Q_aquecedor_vapor_kW;W_bomba_agua_W;P_mistura_final_bar;T_mistura_final_alvo_C;W_compressao_biogas_total_kW
23,3189;1923,94;743,756;2289,52;15;73,54890554;15;25;1;25;849,2669705;2648,139543;1274,51457;15;500;4,431061114
23,32;1924,03;743,792;2289,64;15;73,55027742;15;25;1;25;849,2644851;2648,27456;1274,581371;15;500;4,431283566
23,3288;1924,76;744,072;2290,5;15;73,56070373;15;25;1;25;849,2601608;2649,262686;1275,06011;15;500;4,432974215
23,3291;1924,78;744,083;2290,53;15;73,5610957;15;25;1;25;849,2593361;2649,296131;1275,07681;15;500;4,433037774
23,3321;1925,03;744,177;2290,82;15;73,56458422;15;25;1;25;849,2583931;2649,630119;1275,238246;15;500;4,43360345
23,3367;1925,41;744,324;2291,27;15;73,5700718;15;25;1;25;849,2558786;2650,146776;1275,488749;15;500;4,434493282
23,3413;1925,79;744,472;2291,73;15;73,57555941;15;25;1;25;849,2519951;2650,672914;1275,744818;15;500;4,435383123
23,3418;1925,83;744,486;2291,77;15;73,57606897;15;25;1;25;849,2527111;2650,720268;1275,767085;15;500;4,435465751
23,3442;1926,03;744,563;2292,01;15;73,57896957;15;25;1;25;849,2508902;2650,995087;1275,900687;15;500;4,435936099
23,3448;1926,08;744,583;2292,07;15;73,57971432;15;25;1;25;849,2504892;2651,063874;1275,934087;15;500;4,436056865
23,3456;1926,14;744,607;2292,15;15;73,58061586;15;25;1;25;849,2488404;2651,153894;1275,978621;15;500;4,436203055
23,3484;1926,37;744,697;2292,42;15;73,58398683;15;25;1;25;849,2477253;2651,464484;1276,128923;15;500;4,43674968
23,3488;1926,4;744,709;2292,46;15;73,584418;15;25;1;25;849,2469111;2651,50951;1276,15119;15;500;4,436819597
23,3509;1926,58;744,778;2292,67;15;73,58696584;15;25;1;25;849,2461518;2651,751244;1276,268091;15;500;4,437232746
23,3552;1926,94;744,915;2293,09;15;73,59206153;15;25;1;25;849,2445469;2652,234581;1276,501894;15;500;4,438059049
23,3608;1927,39;745,092;2293,64;15;73,59864674;15;25;1;25;849,239288;2652,862711;1276,808064;15;500;4,439126898
23,3609;1927,4;745,095;2293,65;15;73,59876434;15;25;1;25;849,239429;2652,874492;1276,813631;15;500;4,439145966
23,3648;1927,73;745,221;2294,03;15;73,60346808;15;25;1;25;849,2387029;2653,312901;1277,025167;15;500;4,439908722
23,3651;1927,75;745,229;2294,06;15;73,60378167;15;25;1;25;849,2376624;2653,346014;1277,041867;15;500;4,439959573
23,3678;1927,98;745,316;2294,33;15;73,6070351;15;25;1;25;849,2363504;2653,656301;1277,192169;15;500;4,44048715
23,3682;1928,01;745,33;2294,37;15;73,60750547;15;25;1;25;849,2356879;2653,701556;1277,214436;15;500;4,440563426
23,3717;1928,3;745,44;2294,71;15;73,61162127;15;25;1;25;849,2341156;2654,092409;1277,403705;15;500;4,441230847
23,3719;1928,31;745,445;2294,73;15;73,61181726;15;25;1;25;849,2329346;2654,113741;1277,414838;15;500;4,441262629
23,3739;1928,48;745,511;2294,93;15;73,61428674;15;25;1;25;849,2320134;2654,34366;1277,526173;15;500;4,441663083
23,3773;1928,76;745,62;2295,26;15;73,61836336;15;25;1;25;849,230431;2654,722929;1277,709875;15;500;4,442324155
23,3794;1928,93;745,686;2295,47;15;73,62079365;15;25;1;25;849,2280777;2654,96223;1277,826776;15;500;4,442718258
23,3816;1929,12;745,758;2295,69;15;73,62345914;15;25;1;25;849,2274582;2655,21574;1277,949244;15;500;4,443150501
23,3832;1929,24;745,806;2295,84;15;73,62526227;15;25;1;25;849,2256165;2655,386423;1278,032745;15;500;4,443442902
23,386;1929,48;745,896;2296,11;15;73,62863333;15;25;1;25;849,2258968;2655,699134;1278,183047;15;500;4,443989567
23,3887;1929,7;745,983;2296,38;15;73,63184761;15;25;1;25;849,2232082;2656,007318;1278,333349;15;500;4,444510808
23,3911;1929,9;746,059;2296,61;15;73,63466991;15;25;1;25;849,2227944;2656,272706;1278,461384;15;500;4,444968486
23,3935;1930,1;746,137;2296,85;15;73,63757061;15;25;1;25;849,2210596;2656,547646;1278,594985;15;500;4,445438879
23,3954;1930,25;746,195;2297,03;15;73,63972654;15;25;1;25;849,219726;2656,7538;1278,695187;15;500;4,445788497
23,3959;1930,3;746,214;2297,09;15;73,64043211;15;25;1;25;849,2192596;2656,822485;1278,728587;15;500;4,445902917
23,3975;1930,43;746,265;2297,25;15;73,64235285;15;25;1;25;849,2175591;2657,004947;1278,817655;15;500;4,446214397
23,4036;1930,93;746,458;2297,84;15;73,64952624;15;25;1;25;849,2145429;2657,68274;1279,146092;15;500;4,447377685
23,4042;1930,98;746,478;2297,9;15;73,65027102;15;25;1;25;849,2141419;2657,751524;1279,179492;15;500;4,447498464
23,4059;1931,12;746,531;2298,07;15;73,65227017;15;25;1;25;849,2125169;2657,945665;1279,274127;15;500;4,447822662
23,4078;1931,27;746,591;2298,25;15;73,65450451;15;25;1;25;849,211314;2658,152017;1279,374328;15;500;4,448185002
23,4088;1931,36;746,623;2298,35;15;73,65568048;15;25;1;25;849,2114954;2658,267954;1279,429995;15;500;4,448375708
23,4116;1931,59;746,713;2298,63;15;73,6590516;15;25;1;25;849,208928;2658,587882;1279,585864;15;500;4,4489224
23,4123;1931,65;746,736;2298,7;15;73,65987478;15;25;1;25;849,2086879;2658,668477;1279,624831;15;500;4,449055895
23,4155;1931,91;746,837;2299,01;15;73,6636379;15;25;1;25;849,2066929;2659,023976;1279,7974;15;500;4,449666161
23,4156;1931,92;746,841;2299,02;15;73,66379469;15;25;1;25;849,2068987;2659,035856;1279,802966;15;500;4,449691589
23,4284;1932,98;747,249;2300,28;15;73,67900403;15;25;1;25;849,199069;2660,481205;1280,504375;15;500;4,452158117
23,429;1933,03;747,27;2300,34;15;73,67974882;15;25;1;25;849,1987536;2660,550119;1280,537775;15;500;4,452278902
23,4303;1933,13;747,309;2300,46;15;73,6812384;15;25;1;25;849,1978661;2660,687554;1280,604576;15;500;4,452520473
23,4346;1933,49;747,447;2300,89;15;73,68637354;15;25;1;25;849,1948736;2661,180314;1280,843945;15;500;4,453353261
23,4383;1933,79;747,565;2301,25;15;73,69076389;15;25;1;25;849,1923374;2661,59281;1281,044348;15;500;4,454065268
23,4385;1933,81;747,572;2301,27;15;73,69103829;15;25;1;25;849,1926831;2661,61647;1281,055481;15;500;4,454109769
23,4394;1933,89;747,601;2301,36;15;73,69209668;15;25;1;25;849,1927231;2661,720624;1281,105582;15;500;4,454281415
23,4415;1934,06;747,667;2301,56;15;73,69456626;15;25;1;25;849,1918006;2661,950531;1281,216917;15;500;4,454681922
23,4433;1934,2;747,724;2301,74;15;73,69668304;15;25;1;25;849,1890093;2662,154449;1281,317118;15;500;4,455025215
23,4437;1934,23;747,736;2301,78;15;73,69711424;15;25;1;25;849,1881976;2662,199472;1281,339385;15;500;4,455095146
23,4455;1934,38;747,793;2301,95;15;73,69927022;15;25;1;25;849,188227;2662,396136;1281,434019;15;500;4,455444798
23,4466;1934,47;747,828;2302,06;15;73,70056382;15;25;1;25;849,1871546;2662,52172;1281,495253;15;500;4,45565459
23,4479;1934,59;747,872;2302,19;15;73,70217101;15;25;1;25;849,1879709;2662,673324;1281,567621;15;500;4,455915241
23,4485;1934,63;747,89;2302,25;15;73,70287661;15;25;1;25;849,1860267;2662,739746;1281,601021;15;500;4,456029673
23,4514;1934,87;747,981;2302,53;15;73,70624779;15;25;1;25;849,1849386;2663,061925;1281,75689;15;500;4,456576407
23,4533;1935,03;748,043;2302,72;15;73,70856058;15;25;1;25;849,1838107;2663,279951;1281,862658;15;500;4,456951494
23,4578;1935,4;748,185;2303,16;15;73,71385258;15;25;1;25;849,1810236;2663,784583;1282,107594;15;500;4,45780975
23,4587;1935,48;748,217;2303,26;15;73,71502857;15;25;1;25;849,1798113;2663,898386;1282,163261;15;500;4,458000474
23,4588;1935,48;748,218;2303,26;15;73,71506777;15;25;1;25;849,1798764;2663,898486;1282,163261;15;500;4,458006832
23,4609;1935,66;748,285;2303,47;15;73,71757657;15;25;1;25;849,1789634;2664,13997;1282,280162;15;500;4,458413712
23,4622;1935,77;748,328;2303,6;15;73,71918378;15;25;1;25;849,1783015;2664,289313;1282,35253;15;500;4,45867437
23,463;1935,83;748,353;2303,68;15;73,72012458;15;25;1;25;849,1767239;2664,379425;1282,397064;15;500;4,458826951
23,4633;1935,85;748,362;2303,7;15;73,72043818;15;25;1;25;849,1772195;2664,403315;1282,408197;15;500;4,458877811
23,4634;1935,86;748,365;2303,71;15;73,72055578;15;25;1;25;849,1773596;2664,415095;1282,413764;15;500;4,458896884
23,4694;1936,35;748,556;2304,3;15;73,727651;15;25;1;25;849,1728195;2665,090527;1282,742201;15;500;4,460047606
23,473;1936,66;748,672;2304,66;15;73,73196302;15;25;1;25;849,1715446;2665,504942;1282,942604;15;500;4,460746946
23,4771;1936,99;748,801;2305,05;15;73,73678464;15;25;1;25;849,1695585;2665,952964;1283,159706;15;500;4,461528942
23,4809;1937,31;748,923;2305,43;15;73,74133188;15;25;1;25;849,1671723;2666,388808;1283,371242;15;500;4,46226644
23,4828;1937,47;748,985;2305,62;15;73,74364469;15;25;1;25;849,1660442;2666,606828;1283,47701;15;500;4,462641548
23,4831;1937,49;748,993;2305,65;15;73,7439191;15;25;1;25;849,1650286;2666,63997;1283,49371;15;500;4,462686053
23,4863;1937,75;749,096;2305,96;15;73,74776073;15;25;1;25;849,1631636;2666,99565;1283,666279;15;500;4,463309118
23,4913;1938,16;749,254;2306,45;15;73,75367999;15;25;1;25;849,1597505;2667,55714;1283,939049;15;500;4,464269155
23,493;1938,3;749,309;2306,62;15;73,75567921;15;25;1;25;849,1582982;2667,751531;1284,033683;15;500;4,464593408
23,495;1938,47;749,373;2306,81;15;73,75807044;15;25;1;25;849,1586898;2667,971878;1284,139451;15;500;4,464981241
23,4955;1938,51;749,389;2306,87;15;73,75869765;15;25;1;25;849,156619;2668,038099;1284,172852;15;500;4,465082968
23,4983;1938,74;749,478;2307,14;15;73,76199049;15;25;1;25;849,1554547;2668,348587;1284,323153;15;500;4,465617036
23,4989;1938,79;749,498;2307,2;15;73,7627353;15;25;1;25;849,1550537;2668,417366;1284,356554;15;500;4,465737838
23,5013;1938,99;749,575;2307,44;15;73,76559694;15;25;1;25;849,1532551;2668,692184;1284,490155;15;500;4,466201972
23,5015;1939,01;749,581;2307,46;15;73,76583214;15;25;1;25;849,1535345;2668,715744;1284,501289;15;500;4,46624012
23,5036;1939,18;749,647;2307,66;15;73,76830178;15;25;1;25;849,1526109;2668,94564;1284,612623;15;500;4,466640676
23,5044;1939,24;749,672;2307,73;15;73,76920339;15;25;1;25;849,1524998;2669,026429;1284,651591;15;500;4,466786911
23,5074;1939,49;749,768;2308,03;15;73,77280985;15;25;1;25;849,150215;2669,369895;1284,818593;15;500;4,467371854
23,5075;1939,5;749,773;2308,05;15;73,77300585;15;25;1;25;849,1490404;2669,391225;1284,829726;15;500;4,467403644
23,5097;1939,68;749,842;2308,26;15;73,77555389;15;25;1;25;849,1482768;2669,632932;1284,946627;15;500;4,467816921
23,5104;1939,74;749,865;2308,33;15;73,7764163;15;25;1;25;849,1480154;2669,71349;1284,985595;15;500;4,4679568
23,5112;1939,81;749,889;2308,41;15;73,77731792;15;25;1;25;849,1477638;2669,805629;1285,030128;15;500;4,468103037
23,5132;1939,97;749,955;2308,61;15;73,77974836;15;25;1;25;849,1454719;2670,033426;1285,141463;15;500;4,468497242
23,5135;1939,99;749,962;2308,63;15;73,78002276;15;25;1;25;849,145816;2670,057085;1285,152597;15;500;4,468541749
23,514;1940,04;749,98;2308,68;15;73,78068917;15;25;1;25;849,1467288;2670,116312;1285,18043;15;500;4,468649838
23,5163;1940,23;750,053;2308,91;15;73,78343322;15;25;1;25;849,1447055;2670,379217;1285,308465;15;500;4,469094911
23,5165;1940,24;750,058;2308,93;15;73,78362922;15;25;1;25;849,1435314;2670,400548;1285,319598;15;500;4,469126702
23,5181;1940,38;750,111;2309,09;15;73,78558926;15;25;1;25;849,1433729;2670,585353;1285,408666;15;500;4,469444613
23,5193;1940,48;750,149;2309,2;15;73,78700048;15;25;1;25;849,1438845;2670,713359;1285,4699;15;500;4,469673509
23,5195;1940,49;750,155;2309,22;15;73,78723569;15;25;1;25;849,1427754;2670,734789;1285,481034;15;500;4,469711658
23,5205;1940,57;750,187;2309,32;15;73,78841171;15;25;1;25;849,1415647;2670,848588;1285,536701;15;500;4,469902406
23,5218;1940,68;750,228;2309,45;15;73,78990134;15;25;1;25;849,1407929;2670,997756;1285,609069;15;500;4,47014402
23,5226;1940,74;750,252;2309,52;15;73,79080295;15;25;1;25;849,1405963;2671,078413;1285,648036;15;500;4,47029026
23,5238;1940,85;750,293;2309,65;15;73,79233178;15;25;1;25;849,1398042;2671,227549;1285,720403;15;500;4,470538233
23,524;1940,86;750,298;2309,66;15;73,79252779;15;25;1;25;849,1400734;2671,239528;1285,72597;15;500;4,470570024
23,5278;1941,18;750,421;2310,04;15;73,79711427;15;25;1;25;849,137752;2671,675456;1285,937506;15;500;4,471313948
23,5315;1941,48;750,537;2310,4;15;73,80142636;15;25;1;25;849,1350869;2672,087724;1286,137908;15;500;4,472013368
23,5331;1941,61;750,589;2310,56;15;73,8033472;15;25;1;25;849,1334756;2672,270299;1286,226976;15;500;4,47232493
23,5355;1941,81;750,665;2310,79;15;73,80620886;15;25;1;25;849,1330346;2672,535628;1286,355011;15;500;4,472789094
23,538;1942,02;750,746;2311,04;15;73,80918812;15;25;1;25;849,1314608;2672,822349;1286,494179;15;500;4,473272337
23,5453;1942,62;750,977;2311,75;15;73,81781231;15;25;1;25;849,1274876;2673,637397;1286,889417;15;500;4,47467121
23,5467;1942,74;751,023;2311,9;15;73,81953715;15;25;1;25;849,1255227;2673,807861;1286,972918;15;500;4,474950987
23,55;1943,01;751,128;2312,22;15;73,82341804;15;25;1;25;849,1237521;2674,175235;1287,151054;15;500;4,475580488
23,5518;1943,15;751,184;2312,39;15;73,82553489;15;25;1;25;849,1223249;2674,369656;1287,245688;15;500;4,475923854
23,5522;1943,19;751,196;2312,43;15;73,8260053;15;25;1;25;849,1228818;2674,416772;1287,267955;15;500;4,476000158
23,5523;1943,2;751,202;2312,45;15;73,8262013;15;25;1;25;849,1217945;2674,438233;1287,279088;15;500;4,476031951
23,553;1943,26;751,223;2312,51;15;73,82698532;15;25;1;25;849,1228444;2674,509238;1287,312489;15;500;4,476159124
23,5534;1943,29;751,235;2312,55;15;73,82745573;15;25;1;25;849,1220152;2674,554226;1287,334756;15;500;4,476235428
23,5567;1943,56;751,342;2312,88;15;73,83141502;15;25;1;25;849,118933;2674,93115;1287,518458;15;500;4,476877655
23,559;1943,75;751,414;2313,1;15;73,83408069;15;25;1;25;849,1183072;2675,184627;1287,640926;15;500;4,477310048
23,5636;1944,13;751,562;2313,55;15;73,83960802;15;25;1;25;849,1158533;2675,701298;1287,891429;15;500;4,478206633
23,5648;1944,23;751,598;2313,67;15;73,84098005;15;25;1;25;849,1147722;2675,838421;1287,95823;15;500;4,478429191
23,5657;1944,3;751,628;2313,76;15;73,84207768;15;25;1;25;849,1134883;2675,940536;1288,00833;15;500;4,478607237
23,5685;1944,54;751,718;2314,04;15;73,84540976;15;25;1;25;849,1123318;2676,262588;1288,164199;15;500;4,479147738
23,5686;1944,54;751,721;2314,04;15;73,84552736;15;25;1;25;849,112526;2676,262886;1288,164199;15;500;4,479166814
23,5726;1944,87;751,849;2314,44;15;73,85027067;15;25;1;25;849,1090532;2676,720162;1288,386868;15;500;4,479936238
23,577;1945,23;751,988;2314,87;15;73,8554844;15;25;1;25;849,1061068;2677,21294;1288,626238;15;500;4,480781975
23,5783;1945,34;752,03;2315;15;73,85705244;15;25;1;25;849,1053793;2677,36217;1288,698605;15;500;4,481036334
23,5805;1945,52;752,1;2315,21;15;73,8596397;15;25;1;25;849,1046785;2677,603964;1288,815507;15;500;4,481456027
23,5808;1945,55;752,11;2315,24;15;73,86003171;15;25;1;25;849,1051601;2677,6394;1288,832207;15;500;4,481519617
23,5827;1945,71;752,17;2315,43;15;73,86226617;15;25;1;25;849,1039022;2677,857206;1288,937975;15;500;4,48188208
23,5853;1945,92;752,255;2315,69;15;73,86540225;15;25;1;25;849,101148;2678,153667;1289,08271;15;500;4,482390804
23,5903;1946,34;752,414;2316,18;15;73,87132159;15;25;1;25;849,0992049;2678,717376;1289,35548;15;500;4,483351026
23,5934;1946,59;752,513;2316,48;15;73,87500648;15;25;1;25;849,0971356;2679,06115;1289,522482;15;500;4,483948785
23,5941;1946,65;752,534;2316,55;15;73,8757905;15;25;1;25;849,0967443;2679,141504;1289,561449;15;500;4,484075968
23,599;1947,05;752,691;2317,03;15;73,88163144;15;25;1;25;849,0933431;2679,691401;1289,828652;15;500;4,485023489
23,6001;1947,14;752,724;2317,13;15;73,88288587;15;25;1;25;849,0935619;2679,80739;1289,884319;15;500;4,485226984
23,6042;1947,48;752,857;2317,54;15;73,88782519;15;25;1;25;849,0903583;2680,276633;1290,112555;15;500;4,486028252
23,6053;1947,57;752,892;2317,65;15;73,88911882;15;25;1;25;849,0892886;2680,402203;1290,173789;15;500;4,486238109
23,6068;1947,69;752,938;2317,79;15;73,89084366;15;25;1;25;849,0887643;2680,563308;1290,251724;15;500;4,486517918
23,6077;1947,77;752,969;2317,88;15;73,89198049;15;25;1;25;849,088929;2680,667648;1290,301824;15;500;4,486702339
23,6088;1947,86;753,004;2317,99;15;73,89327412;15;25;1;25;849,0878593;2680,793219;1290,363058;15;500;4,486912197
23,6174;1948,57;753,277;2318,83;15;73,90346635;15;25;1;25;849,0831564;2681,75745;1290,830664;15;500;4,488565642
23,6184;1948,65;753,308;2318,93;15;73,90460318;15;25;1;25;849,0818837;2681,871141;1290,886331;15;500;4,488750066
23,6209;1948,86;753,389;2319,18;15;73,90762164;15;25;1;25;849,0802896;2682,157814;1291,025499;15;500;4,489239747
23,6239;1949,1;753,484;2319,47;15;73,91118892;15;25;1;25;849,0779972;2682,489671;1291,186935;15;500;4,489818463
23,6247;1949,17;753,509;2319,55;15;73,91212974;15;25;1;25;849,0778089;2682,581902;1291,231469;15;500;4,489971092
23,6257;1949,25;753,542;2319,65;15;73,91334497;15;25;1;25;849,0766654;2682,695792;1291,287136;15;500;4,490168238
23,6278;1949,43;753,608;2319,85;15;73,91581462;15;25;1;25;849,0771213;2682,927796;1291,398471;15;500;4,490568891
23,6295;1949,57;753,663;2320,02;15;73,91785306;15;25;1;25;849,075651;2683,122137;1291,493105;15;500;4,49089959
23,6307;1949,66;753,7;2320,14;15;73,91922509;15;25;1;25;849,0732744;2683,257256;1291,559906;15;500;4,491122176
23,6311;1949,7;753,714;2320,18;15;73,9197739;15;25;1;25;849,0739574;2683,304569;1291,582173;15;500;4,491211211
23,6372;1950,2;753,907;2320,77;15;73,92694765;15;25;1;25;849,0709329;2683,982246;1291,91061;15;500;4,49237503
23,6386;1950,31;753,952;2320,91;15;73,92863328;15;25;1;25;849,0689627;2684,14112;1291,988544;15;500;4,492648497
23,6473;1951,03;754,23;2321,77;15;73,93894307;15;25;1;25;849,0631319;2685,126723;1292,467283;15;500;4,494321118
23,648;1951,09;754,253;2321,84;15;73,93980549;15;25;1;25;849,0628694;2685,207273;1292,50625;15;500;4,494461034
23,651;1951,34;754,349;2322,13;15;73,94341195;15;25;1;25;849,0620219;2685,541351;1292,667686;15;500;4,495046141
23,6514;1951,37;754,36;2322,17;15;73,94380396;15;25;1;25;849,0611511;2685,586268;1292,689952;15;500;4,495109739
23,6522;1951,44;754,387;2322,25;15;73,94482318;15;25;1;25;849,0610913;2685,678696;1292,734486;15;500;4,495275096
23,6546;1951,63;754,462;2322,48;15;73,94760642;15;25;1;25;849,0592206;2685,941805;1292,862521;15;500;4,495726649
23,6547;1951,64;754,465;2322,49;15;73,94772402;15;25;1;25;849,0593589;2685,953583;1292,868088;15;500;4,495745729
23,66;1952,08;754,636;2323,02;15;73,95407452;15;25;1;25;849,0552263;2686,560152;1293,163125;15;500;4,496776042
23,6622;1952,26;754,704;2323,23;15;73,95662256;15;25;1;25;849,054374;2686,801701;1293,280026;15;500;4,497189442
23,6635;1952,37;754,747;2323,36;15;73,95819058;15;25;1;25;849,0537308;2686,951052;1293,352394;15;500;4,497443842
23,6654;1952,52;754,807;2323,54;15;73,96042501;15;25;1;25;849,0525281;2687,157365;1293,452595;15;500;4,497806365
23,6655;1952,54;754,811;2323,55;15;73,96058181;15;25;1;25;849,0541098;2687,171371;1293,458162;15;500;4,497831805
23,671;1952,99;754,986;2324,09;15;73,9671283;15;25;1;25;849,0501594;2687,789781;1293,758765;15;500;4,49889394
23,6719;1953,06;755,014;2324,18;15;73,96818671;15;25;1;25;849,0487299;2687,891658;1293,808866;15;500;4,499065663
23,6728;1953,14;755,045;2324,28;15;73,96932352;15;25;1;25;849,0474588;2688,005345;1293,864533;15;500;4,499250107
23,6751;1953,33;755,118;2324,5;15;73,97202835;15;25;1;25;849,0468933;2688,2589;1293,987001;15;500;4,499688958
23,6759;1953,4;755,144;2324,58;15;73,97300836;15;25;1;25;849,0467687;2688,351227;1294,031535;15;500;4,499847963
23,6761;1953,41;755,151;2324,6;15;73,97324356;15;25;1;25;849,045751;2688,372786;1294,042669;15;500;4,499886124
23,677;1953,48;755,178;2324,68;15;73,97426277;15;25;1;25;849,0456907;2688,465211;1294,087202;15;500;4,500051489
23,6775;1953,53;755,195;2324,74;15;73,97488998;15;25;1;25;849,0450968;2688,533684;1294,120603;15;500;4,500153252
23,6799;1953,73;755,272;2324,97;15;73,97775161;15;25;1;25;849,0447335;2688,799115;1294,248638;15;500;4,500617548
23,6832;1954;755,376;2325,29;15;73,98163244;15;25;1;25;849,0428764;2689,166323;1294,426773;15;500;4,501247213
23,6844;1954,09;755,413;2325,41;15;73,98304365;15;25;1;25;849,0404834;2689,301406;1294,493574;15;500;4,501476183
23,6878;1954,38;755,523;2325,75;15;73,98712048;15;25;1;25;849,0389229;2689,692201;1294,682843;15;500;4,502137656
23,6884;1954,42;755,541;2325,8;15;73,98778689;15;25;1;25;849,0384483;2689,749292;1294,710676;15;500;4,502245782
23,6899;1954,55;755,589;2325,95;15;73,9895901;15;25;1;25;849,0379962;2689,922066;1294,794177;15;500;4,502538358
23,6905;1954,6;755,608;2326,01;15;73,9902957;15;25;1;25;849,037531;2689,990737;1294,827578;15;500;4,502652844
23,6907;1954,62;755,616;2326,03;15;73,9906093;15;25;1;25;849,0379355;2690,014491;1294,838711;15;500;4,502703727
