hours,Price,Price,,,,
5351,96.24,95.02,,,,
5352,92.045,91.5,,,,
5353,85.56,90.615,,,,
5354,87.245,90.11,,,,
5355,95,92.235,,,,
5356,96.035,103.875,,,,
5357,80.32,109.495,,,,
5358,48.955,100.585,,,,
5359,23.945,76.1,,,,
5360,11.205,58.865,,,,
5361,-0.645000000000001,40.4,,,,
5362,-16.46,25.45,,,,
5363,-31.88,10.36,,,,
5364,-24.33,-2.03,,,,
5365,-12.32,8.46,,,,
5366,6.105,34.22,,,,
5367,36.46,76.885,,,,
5368,93.59,105.33,,,,
5369,116,152.725,,,,
5370,124.915,165.575,,,,
5371,123.84,120.6,,,,
5372,115.02,107.3,,,,
5373,105.64,100.825,,,,
5374,101.195,94.74,,,,
5375,90.735,86.195,,,,
5376,84.81,82.195,,,,
5377,85.67,78.43,,,,
5378,88.055,79,,,,
5379,95.855,85.69,,,,
5380,116.305,100.97,,,,
5381,122.17,104.48,,,,
5382,106.175,93.91,,,,
5383,81.515,73.995,,,,
5384,61.125,50.7,,,,
5385,45.85,34.865,,,,
5386,34.28,21.51,,,,
5387,30.285,18.355,,,,
5388,28.48,24.72,,,,
5389,42.05,35.46,,,,
5390,64.76,51.275,,,,
5391,92.96,87.595,,,,
5392,112.315,107.73,,,,
5393,165.245,144.73,,,,
5394,178.495,151.87,,,,
5395,128.85,123.345,,,,
5396,108.77,116.025,,,,
5397,100.525,109.46,,,,
5398,99.49,92.945,,,,
5399,90.185,89.765,,,,
5400,88.875,85.46,,,,
5401,88.58,88.07,,,,
5402,88.335,90.11,,,,
5403,95.68,104.205,,,,
5404,115.485,122.175,,,,
5405,131.74,128.545,,,,
5406,117.79,117.785,,,,
5407,96.74,106.31,,,,
5408,76.73,91.065,,,,
5409,63.46,84.98,,,,
5410,51.045,75.35,,,,
5411,32.965,70.285,,,,
5412,35.77,70.88,,,,
5413,55.005,76.71,,,,
5414,77.68,86.25,,,,
5415,97.38,99.035,,,,
5416,110.24,107.44,,,,
5417,156.975,143.255,,,,
5418,167.42,171.19,,,,
5419,129.865,136.335,,,,
5420,118.675,114.82,,,,
5421,106.405,104.53,,,,
5422,97.335,102.05,,,,
5423,93.675,97.68,,,,
5424,89.6,95.265,,,,
5425,90.41,89.665,,,,
5426,90.295,88.835,,,,
5427,99.825,97.025,,,,
5428,120.395,109.46,,,,
5429,136.165,121.91,,,,
5430,124.825,111.265,,,,
5431,111.4,86.745,,,,
5432,99.63,66.035,,,,
5433,94.165,44.6,,,,
5434,84.87,34.495,,,,
5435,80.755,12.645,,,,
5436,77.36,11.67,,,,
5437,79.66,21.425,,,,
5438,89.71,30.105,,,,
5439,103.76,60.865,,,,
5440,119.955,101.385,,,,
5441,154.235,116.945,,,,
5442,178.385,134.475,,,,
5443,139.995,127.255,,,,
5444,119.275,118.375,,,,
5445,103.995,100.715,,,,
5446,104.69,95.395,,,,
5447,100.545,85.28,,,,
5448,98.16,88.025,,,,
5449,92.16,86.31,,,,
5450,91.08,87.195,,,,
5451,100.95,92.785,,,,
5452,115.715,118.415,,,,
5453,118.335,133.215,,,,
5454,114.8,123.52,,,,
5455,94.25,109.76,,,,
5456,76.295,99.63,,,,
5457,56.75,91.815,,,,
5458,50.765,80.545,,,,
5459,44.92,69.005,,,,
5460,44.89,63.845,,,,
5461,42.975,67.125,,,,
5462,40.735,83.445,,,,
5463,67.45,101.845,,,,
5464,108.86,127.095,,,,
5465,125.2,181.1,,,,
5466,133.085,185.32,,,,
5467,125.125,148.445,,,,
5468,114.015,125.825,,,,
5469,100.145,108.085,,,,
5470,94.38,105.99,,,,
5471,85.205,102.06,,,,
5472,91.755,99.38,,,,
5473,89.64,96.475,,,,
5474,90.88,97.59,,,,
5475,94.54,101.57,,,,
5476,118.43,110.05,,,,
5477,128.72,111.12,,,,
5478,120.04,112.255,,,,
5479,108.425,95.03,,,,
5480,97.925,84.495,,,,
5481,89.325,71.595,,,,
5482,80.335,62.31,,,,
5483,68.175,58.54,,,,
5484,65.935,54.63,,,,
5485,71.31,59.75,,,,
5486,86.865,73.79,,,,
5487,102.545,94.795,,,,
5488,125.11,114.855,,,,
5489,172.85,136.885,,,,
5490,182.19,140.52,,,,
5491,141.89,126.905,,,,
5492,117.73,116.37,,,,
5493,106.63,106.22,,,,
5494,102.975,106.1,,,,
5495,102.655,101.72,,,,
5496,95.51,100.03,,,,
5497,95.82,97.895,,,,
5498,99.46,97.12,,,,
5499,99.595,98.075,,,,
5500,100.365,104.37,,,,
5501,93.215,108.92,,,,
5502,91.385,101.615,,,,
5503,80.52,91.095,,,,
5504,69.195,79.205,,,,
5505,44.915,52.175,,,,
5506,29.225,47.605,,,,
5507,20.98,46.425,,,,
5508,15.935,42.08,,,,
5509,27.78,44.185,,,,
5510,55.95,56.27,,,,
5511,81.095,88.265,,,,
5512,105.77,104.21,,,,
5513,116.335,120.875,,,,
5514,135.61,128.43,,,,
5515,128.785,116.48,,,,
5516,119.91,107.58,,,,
5517,109.115,98.295,,,,
5518,110.715,98.12,,,,
5519,108.365,94.835,,,,
5520,102.585,89.455,,,,
5521,101.815,89.25,,,,
5522,99.855,90.2,,,,
5523,100.355,91.335,,,,
5524,98.63,111.375,,,,
5525,93.31,118.985,,,,
5526,91.07,105.835,,,,
5527,80.985,95.975,,,,
5528,67.92,82.74,,,,
5529,29.65,65.27,,,,
5530,9.03,54.335,,,,
5531,11.625,46.425,,,,
5532,6.92,45.77,,,,
5533,16.905,52.105,,,,
5534,48.14,68.07,,,,
5535,81.755,88.135,,,,
5536,97.98,103,,,,
5537,116.79,129.95,,,,
5538,125.865,165.17,,,,
5539,124.755,135.76,,,,
5540,119.08,112.38,,,,
5541,105.73,99.435,,,,
5542,104.67,103.425,,,,
5543,95.885,99.475,,,,
5544,93.705,95.97,,,,
5545,89.99,95.625,,,,
5546,91.105,93.075,,,,
5547,96.62,95.7,,,,
5548,130.845,112.36,,,,
5549,155.35,110.2,,,,
5550,132.96,104.14,,,,
5551,113.825,94.43,,,,
5552,100.05,66.93,,,,
5553,88.615,45.455,,,,
5554,79.31,20.99,,,,
5555,71.445,14.66,,,,
5556,78.335,11.045,,,,
5557,83.25,30.51,,,,
5558,88.235,64.45,,,,
5559,108.675,97.68,,,,
5560,124.905,114.42,,,,
5561,173.365,126.23,,,,
5562,202.195,142.54,,,,
5563,152.665,129.77,,,,
5564,118.53,115.065,,,,
5565,100.665,103.32,,,,
5566,103.275,98.425,,,,
5567,96.46,89.035,,,,
5568,94.71,80.425,,,,
5569,94.245,73.24,,,,
5570,91.52,73.805,,,,
5571,97.425,80.235,,,,
5572,123.27,109.715,,,,
5573,135.355,124.04,,,,
5574,123.065,111.885,,,,
5575,109.075,83.035,,,,
5576,81.49,49.89,,,,
5577,73.29,39.01,,,,
5578,58.28,28.2,,,,
5579,48.975,16.585,,,,
5580,44.82,24.31,,,,
5581,58.955,33.13,,,,
5582,73.96,39.805,,,,
5583,103.905,58.34,,,,
5584,127.92,104.99,,,,
5585,158.245,144.415,,,,
5586,175.78,170.06,,,,
5587,143.15,147.49,,,,
5588,124.61,119.19,,,,
5589,111.145,100.245,,,,
5590,104.395,95.78,,,,
5591,94.535,87.575,,,,
5592,86.02,89.36,,,,
5593,78.85,80.13,,,,
5594,78.7,74.9,,,,
5595,84.12,85.23,,,,
5596,110.345,107.89,,,,
5597,124.575,106.37,,,,
5598,121.955,91.72,,,,
5599,93.75,65.955,,,,
5600,56.63,47.72,,,,
5601,47.55,40.12,,,,
5602,37.765,31.355,,,,
5603,28.04,26.46,,,,
5604,29.135,27.32,,,,
5605,36.695,37.585,,,,
5606,49.72,43.975,,,,
5607,71.1,53.775,,,,
5608,146.355,114.5,,,,
5609,189.11,152.74,,,,
5610,214.3,160.59,,,,
5611,184.71,138.74,,,,
5612,137.595,120.935,,,,
5613,112.08,103.375,,,,
5614,105.845,87.585,,,,
5615,97.77,76.685,,,,
5616,97.06,71.46,,,,
5617,83.015,61.67,,,,
5618,73.05,58.45,,,,
5619,78.7,60.545,,,,
5620,99.55,77.59,,,,
5621,101.07,94.865,,,,
5622,91.765,93.7,,,,
5623,73.985,68.88,,,,
5624,46.62,58.355,,,,
5625,42.055,50.815,,,,
5626,39.54,47.225,,,,
5627,36.445,43.405,,,,
5628,42.425,38.685,,,,
5629,50.37,42.175,,,,
5630,56.865,52.97,,,,
5631,79.035,71.1,,,,
5632,150.89,137.85,,,,
5633,188.855,187.485,,,,
5634,182.14,205.315,,,,
5635,149.52,182.39,,,,
5636,127.765,146.34,,,,
5637,104.67,119.755,,,,
5638,78.26,114.11,,,,
5639,68.56,113.475,,,,
5640,64.365,108.215,,,,
5641,56.45,102.96,,,,
5642,53.08,97.565,,,,
5643,54.925,98.905,,,,
5644,69.65,105,,,,
5645,81.425,119.235,,,,
5646,84.705,105.12,,,,
5647,65.145,73.485,,,,
5648,57.94,50.09,,,,
5649,53.32,48.35,,,,
5650,50.935,40.72,,,,
5651,49.5,30.75,,,,
5652,42.86,33.34,,,,
5653,41.75,43.6,,,,
5654,44.83,56.865,,,,
5655,57.935,77.205,,,,
5656,92.81,139.67,,,,
5657,127.815,177.58,,,,
5658,134.35,164.885,,,,
5659,129.945,129.58,,,,
5660,123.005,111.8,,,,
5661,103.93,89.79,,,,
5662,102.15,52.815,,,,
5663,103.05,48.67,,,,
5664,100.145,47.855,,,,
5665,98.705,47.575,,,,
5666,96.91,48.095,,,,
5667,96.655,51.5,,,,
5668,97.69,62.135,,,,
5669,97.485,67.555,,,,
5670,85.805,69.71,,,,
5671,53.82,63.82,,,,
5672,42.55,55.3,,,,
5673,36.06,50.255,,,,
5674,18.13,43.225,,,,
5675,-12.675,40.315,,,,
5676,-4.105,37.625,,,,
5677,25.375,41.755,,,,
5678,38.495,47.185,,,,
5679,45.57,57.685,,,,
5680,83.78,97.31,,,,
5681,105.05,131.69,,,,
5682,105.585,136.115,,,,
5683,103,121.91,,,,
5684,93.56,113.6,,,,
5685,80.01,99.755,,,,
5686,51.39,101.005,,,,
5687,49.615,92.83,,,,
5688,48.455,90.89,,,,
5689,47.91,87.745,,,,
5690,49.015,86.955,,,,
5691,49.765,86.55,,,,
5692,48.18,103.785,,,,
5693,47.995,102.47,,,,
5694,47.05,94.15,,,,
5695,46.765,82.57,,,,
5696,43.575,58.56,,,,
5697,41.93,46.17,,,,
5698,32.455,29.95,,,,
5699,19.815,10,,,,
5700,-10.23,26.525,,,,
5701,28.88,52.105,,,,
5702,40.185,62.64,,,,
5703,49.18,96.825,,,,
5704,79.55,107.045,,,,
5705,113.425,153,,,,
5706,123.715,177.63,,,,
5707,117.585,138.525,,,,
5708,110.025,116.99,,,,
5709,97.74,108.615,,,,
5710,92.71,100.485,,,,
5711,85.04,94,,,,
5712,82.435,91.105,,,,
5713,78.315,90.935,,,,
5714,82.865,92.3,,,,
5715,88.28,97.865,,,,
5716,111.845,108.335,,,,
5717,122.35,114.63,,,,
5718,115.4,102.205,,,,
5719,98.405,89.45,,,,
5720,66.01,82.77,,,,
5721,55.69,61.165,,,,
5722,52.95,42.21,,,,
5723,46.5,29.595,,,,
5724,49.84,0.57,,,,
5725,52.95,45.475,,,,
5726,64.12,65.56,,,,
5727,99.38,94.895,,,,
5728,122.045,107.98,,,,
5729,176.115,172.625,,,,
5730,195.505,168.485,,,,
5731,142.375,124.1,,,,
5732,117.36,112.215,,,,
5733,107.27,97.83,,,,
5734,100.85,92.03,,,,
5735,93.33,90.01,,,,
5736,90.17,86.35,,,,
5737,90.17,84.82,,,,
5738,90.525,88.965,,,,
5739,97.505,92.845,,,,
5740,118.49,112.78,,,,
5741,138.91,132.03,,,,
5742,115.105,130.9,,,,
5743,100.89,114.855,,,,
5744,88.125,93.835,,,,
5745,61.835,83.485,,,,
5746,48.505,67.925,,,,
5747,45.145,49.02,,,,
5748,45.065,44.105,,,,
5749,57.31,68.195,,,,
5750,72.7,84.285,,,,
5751,91.765,95.84,,,,
5752,115.78,120.305,,,,
5753,185.295,181.26,,,,
5754,185.155,182.81,,,,
5755,128.815,133.845,,,,
5756,113.755,117.86,,,,
5757,97.74,103.975,,,,
5758,95.435,98.515,,,,
5759,95.05,95.635,,,,
5760,92.03,92.47,,,,
5761,91.235,91.97,,,,
5762,92.465,92.3,,,,
5763,93.16,99.63,,,,
5764,112.03,115.265,,,,
5765,131.02,138.91,,,,
5766,128.925,123.07,,,,
5767,114.95,113.255,,,,
5768,98.925,98.075,,,,
5769,83.92,89.87,,,,
5770,66.165,79.345,,,,
5771,52.66,67.5,,,,
5772,49.445,70.245,,,,
5773,75.765,85.48,,,,
5774,87.155,94.825,,,,
5775,100.83,99.495,,,,
5776,120.305,115.095,,,,
5777,179.065,182.715,,,,
5778,180.945,218.515,,,,
5779,129.845,151.34,,,,
5780,115.745,123.505,,,,
5781,100.8,106.295,,,,
5782,95.11,104.46,,,,
5783,93.03,98.875,,,,
5784,90.665,94.81,,,,
5785,89.84,92.45,,,,
5786,89.03,93.97,,,,
5787,96,99.375,,,,
5788,109.605,121.105,,,,
5789,134.435,140.155,,,,
5790,127.02,134.72,,,,
5791,111.4,119.1,,,,
5792,94.565,104.225,,,,
5793,88.22,94.41,,,,
5794,77.875,91.785,,,,
5795,64.94,87.755,,,,
5796,66.585,86.495,,,,
5797,83.07,89.26,,,,
5798,89.495,90.6,,,,
5799,102.095,104.525,,,,
5800,116.83,126.1,,,,
5801,184.195,152.265,,,,
5802,208.74,150.145,,,,
5803,145.835,123.555,,,,
5804,115.5,108.16,,,,
5805,103.335,98.475,,,,
5806,103.85,101.445,,,,
5807,97.56,94.97,,,,
5808,93.275,94.165,,,,
5809,92.575,93.185,,,,
5810,94.155,89.955,,,,
5811,100.68,92.825,,,,
5812,122.075,100.95,,,,
5813,137.55,118.705,,,,
5814,131.01,114.2,,,,
5815,112.5,99.505,,,,
5816,100.235,78.52,,,,
5817,93.235,55.17,,,,
5818,89.105,42.26,,,,
5819,84.565,38,,,,
5820,84.1,35.055,,,,
5821,87.21,33.34,,,,
5822,89.77,51.07,,,,
5823,102.605,87.4,,,,
5824,123.85,115.69,,,,
5825,145.21,142.54,,,,
5826,140.885,131.87,,,,
5827,120.265,116.215,,,,
5828,107.695,102.69,,,,
5829,105.005,92.885,,,,
5830,107.02,96.395,,,,
5831,100.44,90.98,,,,
5832,98.45,86.83,,,,
5833,96.03,86.655,,,,
5834,93.62,86.975,,,,
5835,95.2,86.885,,,,
5836,98.81,92.92,,,,
5837,101.445,100.26,,,,
5838,100.41,95.03,,,,
5839,89.75,76.285,,,,
5840,74.95,57.475,,,,
5841,49.12,45.845,,,,
5842,35.23,36.04,,,,
5843,27.005,23.99,,,,
5844,21.89,27.93,,,,
5845,24.7,39.615,,,,
5846,46.405,59.035,,,,
5847,84.225,91.62,,,,
5848,111.205,118.015,,,,
5849,129.195,139.5,,,,
5850,125.825,134.135,,,,
5851,110.975,117.765,,,,
5852,102.475,110.285,,,,
5853,93.11,103.08,,,,
5854,99.585,99.35,,,,
5855,93.505,98.735,,,,
5856,92.08,96.195,,,,
5857,91.97,94.49,,,,
5858,90.12,94.03,,,,
5859,88.235,98.595,,,,
5860,87.03,107.11,,,,
5861,84.605,117.97,,,,
5862,75.65,116.08,,,,
5863,62.135,108.61,,,,
5864,36.515,96.3,,,,
5865,19.3,85.36,,,,
5866,0.715,80.51,,,,
5867,-14.795,72.005,,,,
5868,-14.215,69.405,,,,
5869,1.195,78.785,,,,
5870,38.825,87.085,,,,
5871,86.145,103.165,,,,
5872,110.28,126.595,,,,
5873,128.23,188.695,,,,
5874,131.19,168.695,,,,
5875,113.91,124.26,,,,
5876,105.92,110.175,,,,
5877,96.34,100.67,,,,
5878,96.045,102.43,,,,
5879,94.63,97.01,,,,
5880,92.765,97.645,,,,
5881,93.05,98.67,,,,
5882,92.705,98.185,,,,
5883,102.135,101.18,,,,
5884,120.265,112.08,,,,
5885,139.59,122.775,,,,
5886,130.93,112.31,,,,
5887,116,99.49,,,,
5888,97.855,79.59,,,,
5889,86.445,66.725,,,,
5890,81.335,53.085,,,,
5891,76.765,47.01,,,,
5892,77.745,44.53,,,,
5893,83.76,51.19,,,,
5894,91.485,72.575,,,,
5895,110.8,104.85,,,,
5896,135.595,144.965,,,,
5897,220.155,229.89,,,,
5898,191.265,239.295,,,,
5899,129.51,163.455,,,,
5900,109.86,121.15,,,,
5901,99.78,109.245,,,,
5902,95.885,104.525,,,,
5903,92.565,97.44,,,,
5904,90.25,95.62,,,,
5905,91.56,95.86,,,,
5906,92.68,94.895,,,,
5907,99.03,105.02,,,,
5908,121.95,133.365,,,,
5909,137.215,159.33,,,,
5910,126.025,141.25,,,,
5911,106.88,117.1,,,,
5912,93.44,100.045,,,,
5913,85.935,88.92,,,,
5914,78.4,84.77,,,,
5915,78.795,81.44,,,,
5916,79.03,80.64,,,,
5917,84.835,85.995,,,,
5918,90,94.63,,,,
5919,108.93,115.17,,,,
5920,154.5,140.715,,,,
5921,256.905,243.89,,,,
5922,247.135,176.995,,,,
5923,164.375,127.785,,,,
5924,120.04,106.99,,,,
5925,106.675,97.725,,,,
5926,98.545,96.73,,,,
5927,92.955,93.365,,,,
5928,91.105,89.5,,,,
5929,91.16,88.63,,,,
5930,88.035,84.965,,,,
5931,99.45,89.95,,,,
5932,127.395,113.38,,,,
5933,157.73,119.8,,,,
5934,135.885,118.57,,,,
5935,111.285,97.73,,,,
5936,97.93,92.5,,,,
5937,88.935,68.475,,,,
5938,83.455,37.845,,,,
5939,80.235,30.755,,,,
5940,82.365,26.47,,,,
5941,87.57,36.45,,,,
5942,95.945,39.255,,,,
5943,113.745,84.98,,,,
5944,149.63,106.615,,,,
5945,245.805,143.37,,,,
5946,173.995,137.135,,,,
5947,126.505,115.8,,,,
5948,107.235,97.655,,,,
5949,97.805,91.975,,,,
5950,98.345,78.795,,,,
5951,92.985,72.885,,,,
5952,89.54,67.085,,,,
5953,85.545,66.51,,,,
5954,84.62,68.735,,,,
5955,88.37,81.12,,,,
5956,111.2,104.34,,,,
5957,121.8,129.69,,,,
5958,122.52,119.63,,,,
5959,100.18,98.745,,,,
5960,92.61,83.2,,,,
5961,69.065,56,,,,
5962,35.655,39.4,,,,
5963,21.365,41.29,,,,
5964,19.24,54.14,,,,
5965,35.95,73.835,,,,
5966,39.15,83.755,,,,
5967,84.92,100.435,,,,
5968,108.83,122.995,,,,
5969,137.395,158.955,,,,
5970,133.365,150.255,,,,
5971,113.825,112.065,,,,
5972,94.55,100.5,,,,
5973,88.415,94.315,,,,
5974,76.66,98.86,,,,
5975,70.885,93.99,,,,
5976,66.06,91.905,,,,
5977,65.465,88.195,,,,
5978,72.355,91.535,,,,
5979,80.91,94.895,,,,
5980,102.275,107.95,,,,
5981,124.97,116.275,,,,
5982,121.29,110.52,,,,
5983,99.965,97.34,,,,
5984,83.805,69.87,,,,
5985,56.19,48.635,,,,
5986,38.245,36.55,,,,
5987,41.465,28.57,,,,
5988,52.51,29.96,,,,
5989,72.7,45.14,,,,
5990,82.24,67.975,,,,
5991,101.45,99.905,,,,
5992,135.22,129.025,,,,
5993,179.65,158.855,,,,
5994,164.355,138.93,,,,
5995,116.54,109.72,,,,
5996,104.715,96.625,,,,
5997,99.445,89.1,,,,
5998,103.75,89.265,,,,
5999,99.54,85.525,,,,
6000,97.37,82.87,,,,
6001,96.205,82.05,,,,
6002,97.625,84.55,,,,
6003,98.575,88.46,,,,
6004,102.045,97.31,,,,
6005,103.295,106.88,,,,
6006,95.565,99.62,,,,
6007,90.885,69.02,,,,
6008,65.155,49.075,,,,
6009,39.885,41.46,,,,
6010,1.66,36.375,,,,
6011,-3.535,35.215,,,,
6012,1.295,34.765,,,,
6013,33.085,40.145,,,,
6014,63.225,71.455,,,,
6015,97.025,96.9,,,,
6016,122.555,139.055,,,,
6017,151.22,173.495,,,,
6018,144.31,159.275,,,,
6019,116.61,121.885,,,,
6020,101.375,108.11,,,,
6021,96.225,100.585,,,,
6022,99.88,95.255,,,,
6023,97.045,94.115,,,,
6024,93.69,89.7,,,,
6025,91.71,95.57,,,,
6026,90.01,93.22,,,,
6027,91.91,92.555,,,,
6028,91.355,108.63,,,,
6029,90.025,123.955,,,,
6030,85.42,130.03,,,,
6031,63.5,107.135,,,,
6032,32.165,93.195,,,,
6033,9.22,81.14,,,,
6034,4.16,42.065,,,,
6035,0.005,37.41,,,,
6036,-1.345,37.88,,,,
6037,13.195,66.94,,,,
6038,66.75,73.035,,,,
6039,93.07,87.935,,,,
6040,114.51,115.295,,,,
6041,133.795,133.59,,,,
6042,138.105,134.745,,,,
6043,121.63,113.955,,,,
6044,108.11,99.45,,,,
6045,98.025,91.545,,,,
6046,95.155,87.425,,,,
6047,91.49,88.28,,,,
6048,87.71,82.55,,,,
6049,91.605,84.53,,,,
6050,88.965,81.48,,,,
6051,93.565,88.035,,,,
6052,121.845,98.885,,,,
6053,158.335,111.71,,,,
6054,150.205,102.27,,,,
6055,118.75,82.57,,,,
6056,101.38,48.205,,,,
6057,87.505,12.93,,,,
6058,83.13,3.825,,,,
6059,83.805,0.095,,,,
6060,80.735,-0.53,,,,
6061,84.26,12.25,,,,
6062,83.725,39.5,,,,
6063,104.97,61.75,,,,
6064,188.355,100.965,,,,
6065,289.475,125.25,,,,
6066,280.065,135.75,,,,
6067,159.62,128.935,,,,
6068,117.915,103.965,,,,
6069,99.935,87.88,,,,
6070,87.38,77.5,,,,
6071,87.16,68.61,,,,
6072,81.405,67.935,,,,
6073,84.61,63.015,,,,
6074,83.575,66.17,,,,
6075,92.855,75.15,,,,
6076,118.59,115.38,,,,
6077,169.785,138.15,,,,
6078,128.42,123.27,,,,
6079,99.615,105.225,,,,
6080,76.31,85.87,,,,
6081,54.725,60.97,,,,
6082,47.485,55.94,,,,
6083,45.08,52.35,,,,
6084,47.915,44.94,,,,
6085,49.035,73.815,,,,
6086,54.48,85.045,,,,
6087,81.415,115.12,,,,
6088,135.055,190.3,,,,
6089,179.95,302.475,,,,
6090,152.61,292.22,,,,
6091,131.46,168.555,,,,
6092,104.775,125.195,,,,
6093,84.335,110.51,,,,
6094,78.225,96.72,,,,
6095,69.95,92.095,,,,
6096,68.79,92.125,,,,
6097,63.7,91.17,,,,
6098,62.61,91.165,,,,
6099,60.03,96.48,,,,
6100,92.75,122.135,,,,
6101,109.29,173.84,,,,
6102,123.91,140.645,,,,
6103,111.18,113.325,,,,
6104,89.895,98.64,,,,
6105,70.27,89.79,,,,
6106,61.405,86.37,,,,
6107,55.75,82.9,,,,
6108,46.415,86.445,,,,
6109,70.155,88.47,,,,
6110,81.305,99.355,,,,
6111,101.17,119.785,,,,
6112,119.36,150.735,,,,
6113,145.54,228,,,,
6114,138.625,190.89,,,,
6115,118.395,126.85,,,,
6116,104.485,107.315,,,,
6117,99.575,92.775,,,,
6118,91.99,103.09,,,,
6119,88.245,95.21,,,,
6120,89.62,91.355,,,,
6121,88.565,87.905,,,,
6122,86.55,82.5,,,,
6123,92.55,78.78,,,,
6124,119.965,92.05,,,,
6125,156.125,117.315,,,,
6126,142.73,134.66,,,,
6127,110.725,107.655,,,,
6128,90.925,101.195,,,,
6129,83.4,94.005,,,,
6130,81.135,67.95,,,,
6131,79.47,69.75,,,,
6132,81.71,50.405,,,,
6133,81.02,67.56,,,,
6134,91.955,79.705,,,,
6135,106.5,88.265,,,,
6136,137.935,110.33,,,,
6137,206.48,125,,,,
6138,187.39,125.42,,,,
6139,124.485,113.095,,,,
6140,106.605,98.2,,,,
6141,95.575,96.695,,,,
6142,100.31,108,,,,
6143,93.765,101.11,,,,
6144,90.685,98.3,,,,
6145,90.005,94.585,,,,
6146,89.49,86.795,,,,
6147,92.705,86.805,,,,
6148,113.955,108.76,,,,
6149,132.74,145.8,,,,
6150,128.335,130.79,,,,
6151,97.39,111.51,,,,
6152,96.38,73.36,,,,
6153,90.305,48.48,,,,
6154,61.785,43.12,,,,
6155,55.45,41.695,,,,
6156,40.6,43.64,,,,
6157,67.105,42.77,,,,
6158,80.03,52.245,,,,
6159,93.29,89.045,,,,
6160,122.515,132.315,,,,
6161,139.44,171.77,,,,
6162,124.79,150.165,,,,
6163,108.03,120.895,,,,
6164,95.485,103.94,,,,
6165,95.545,94.635,,,,
6166,107.97,91.33,,,,
6167,100.81,88.455,,,,
6168,97.31,84.84,,,,
6169,93.945,86.7,,,,
6170,90.76,85.26,,,,
6171,84.19,86.015,,,,
6172,94.815,102.375,,,,
6173,113.03,122.915,,,,
6174,106.5,115.535,,,,
6175,97.895,79.225,,,,
6176,64.45,52.25,,,,
6177,36.56,44.765,,,,
6178,27.795,39.285,,,,
6179,16.345,31.445,,,,
6180,17.13,35.4,,,,
6181,37.5,42.05,,,,
6182,47.795,56.3,,,,
6183,84.125,97.925,,,,
6184,114.28,129.2,,,,
6185,148.755,154.64,,,,
6186,130.88,133.23,,,,
6187,113.625,111.725,,,,
6188,99.39,102.595,,,,
6189,94.9,94.185,,,,
6190,95.38,94.615,,,,
6191,92.625,87.805,,,,
6192,89.91,86.45,,,,
6193,89.695,88.755,,,,
6194,86.51,89.91,,,,
6195,86.35,87.685,,,,
6196,87.97,107.265,,,,
6197,101.615,120.65,,,,
6198,100.69,124.03,,,,
6199,69.285,108.595,,,,
6200,41.25,91.8,,,,
6201,19.79,80.11,,,,
6202,10.605,69.45,,,,
6203,2.035,53.385,,,,
6204,1.95,49.54,,,,
6205,19.25,67,,,,
6206,49.965,72.755,,,,
6207,96.075,91.165,,,,
6208,120.6,114.68,,,,
6209,141.2,139.865,,,,
6210,126.87,124.53,,,,
6211,114.52,103.725,,,,
6212,106.56,91.92,,,,
6213,95.89,87.45,,,,
6214,102.595,97.265,,,,
6215,85.275,93.825,,,,
6216,80.105,92.62,,,,
6217,82.11,90.415,,,,
6218,79.575,87.35,,,,
6219,83.76,88.515,,,,
6220,111.7,97.445,,,,
6221,131.95,115.385,,,,
6222,155.53,112.285,,,,
6223,116.125,91.345,,,,
6224,97.625,75.74,,,,
6225,84.775,53.485,,,,
6226,69.29,34.94,,,,
6227,41.95,16.04,,,,
6228,36.78,5.875,,,,
6229,29.82,33.65,,,,
6230,52.625,70.33,,,,
6231,89.585,94.38,,,,
6232,108.33,121.7,,,,
6233,132.6,141.23,,,,
6234,117.33,118.43,,,,
6235,97.035,106.575,,,,
6236,85.605,98.05,,,,
6237,73.64,90.905,,,,
6238,43.28,95.125,,,,
6239,41.105,83.14,,,,
6240,39.3,79.89,,,,
6241,38.535,79.405,,,,
6242,35.88,77.25,,,,
6243,38.465,85.32,,,,
6244,82.865,107.65,,,,
6245,116.135,137.34,,,,
6246,119.445,148.39,,,,
6247,90.525,102.2,,,,
6248,39.955,84.22,,,,
6249,33.69,61.06,,,,
6250,22.585,29.825,,,,
6251,11.33,4.785,,,,
6252,1.3,4.405,,,,
6253,12.825,0.395,,,,
6254,29.99,39.935,,,,
6255,63.515,89.56,,,,
6256,104.455,112.335,,,,
6257,123.52,143.16,,,,
6258,110.065,116.945,,,,
6259,91.03,96.345,,,,
6260,77,87.465,,,,
6261,49.49,73.035,,,,
6262,39.42,38.435,,,,
6263,38.66,38,,,,
6264,38.225,42.985,,,,
6265,37.05,44.305,,,,
6266,35.99,39.88,,,,
6267,45.96,44.125,,,,
6268,85.27,91.195,,,,
6269,118.78,123.225,,,,
6270,118.71,116.7,,,,
6271,89.715,90.07,,,,
6272,38.925,37.41,,,,
6273,23.465,22.84,,,,
6274,1.08,0.735,,,,
6275,-2.67,-2.705,,,,
6276,-2.505,-2.47,,,,
6277,-0.57,3.025,,,,
6278,17.91,25.605,,,,
6279,80.69,69.5,,,,
6280,116.64,105.76,,,,
6281,149.91,125.21,,,,
6282,115.12,111.865,,,,
6283,92.23,89.11,,,,
